BrennerR,BrennerG,BrennerB,DlR,DlG,DlB,EogR,EogG,EogB,EolR,EolG,EolB,HmmR,HmmG,HmmB,HeR,HeG,HeB,HrR,HrG,HrB,SfR,SfG,SfB,TenR,TenG,TenB,TvR,TvG,TvB,VcR,VcG,VcB,GvR,GvG,GvB,GlvR,GlvG,GlvB,NgvR,NgvG,NgvB,TgR,TgG,TgB,SgR,SgG,SgB,MlR,MlG,MlB,VlR,VlG,VlB,StR,StG,StB,Target
0.006426334579098183,0.006296734954704921,0.006722554313545272,0.20467957773796114,0.20447170942154635,0.20516780754213665,0.004637359185018983,0.004601714278312427,0.00471569514467092,0.018440665568080786,0.018416057206813483,0.01845329498795535,1.0872544221266867,1.060886504811605,1.126979049179651,7.052859841826102,6.503104814094483,7.119817616712754,0.7137254901960784,0.6196078431372549,0.7058823529411764,0.054287646186358965,0.05405143976354845,0.05477490454471401,0.05797523976655612,0.05601209007653306,0.0626945343662894,0.007026985090288337,0.00631973386639625,0.009282992226361014,0.0015024541717728601,0.0013999104160659082,0.0015413594493403904,0.15051354981667597,0.0910044304577511,0.17858087951959117,1.9025291444555574e-06,1.814664748073498e-06,2.153766500269726e-06,0.05836745109131863,0.0189499610684229,0.08931689654281094,0.048793261949166986,0.0485764261170241,0.049254669119897454,0.002190069061478758,0.002167427153919165,0.002227959198385236,0.10810941808363969,0.10798507391237745,0.10832651175704656,0.018440665568080786,0.018416057206813483,0.01845329498795535,0.01896031119822596,0.01723145430412827,0.020735885885784483,2
0.012332597063028642,0.012443149541717729,0.012162467607485702,0.2999304228636921,0.30014536602473163,0.2976720191582596,0.009661395679020688,0.009700768634659747,0.009509957858756248,0.04051481804999879,0.04058867082372165,0.03982576375372453,1.1331607307341103,1.1102991785247691,1.2038519446426945,7.06251012609151,6.8411213416104815,7.106466003552148,0.7647058823529411,0.7019607843137254,0.6941176470588235,0.07846604783494904,0.0786374145842281,0.07782721177069406,0.10681357718485679,0.10835566455059352,0.10564988901504228,0.02933373563123903,0.030402697826926325,0.03016802093311532,0.0017133077572328015,0.0014814389297385933,0.0014307508868283692,0.1525673811456126,0.11728914178653718,0.15694299780032794,7.636957443900392e-06,7.743606130492528e-06,7.466566036559658e-06,0.05051060968571499,0.03284968395321061,0.06514490500708957,0.0705767271831471,0.07072585943156916,0.07011323734954146,0.004217554405532127,0.004225419047061226,0.0041564066123155755,0.16190867704503675,0.16202799479166669,0.16064883961397058,0.04051481804999879,0.04058867082372164,0.039825763753724534,0.020414014923872348,0.020563939276982773,0.020300134961182728,2
0.0014057229528606787,0.0015405325062776338,0.0019968668619791668,0.05123712908973864,0.05093725157475439,0.05414317185884616,0.0005361709682724193,0.0005685738076250721,0.000697657648575668,0.0009162472816945405,0.0009104661893862937,0.0009935260964833237,1.0150008565135324,1.0118378686928293,1.058150456003034,6.633953306376988,6.7831815731142555,7.2540230652930155,0.6431372549019607,0.6470588235294118,0.7372549019607844,0.01755073964862719,0.01783265124086389,0.01956931801378812,0.0201462121689975,0.02226684429516292,0.029299694678729334,0.001770446308257143,0.0026306588929092883,0.004870440135642365,0.0011805961517956098,0.0012218668056606652,0.0012732576563100617,0.10177100160650408,0.12071980400143084,0.19666232051351842,2.1898204272953435e-07,3.164839870558676e-07,5.659034834109387e-07,0.022586257602346727,0.025962559753635196,0.1250312562145718,0.016841624059248824,0.017114252955200145,0.01872860379140348,0.00013609150289251728,0.00014358350379060938,0.00020391303637723473,0.023915848077512264,0.02366632199754903,0.02541408164828432,0.0009162472816945405,0.0009104661893862937,0.0009935260964833235,0.017045353691429833,0.01787949591490036,0.021176916197333678,2
0.007260610073724649,0.007347959102643815,0.0072354141229485055,0.18404558522428202,0.1841519448598084,0.18405123658014894,0.0042152861786182,0.004242968590430964,0.004206191447550221,0.014237385786115917,0.014275387621347557,0.014220803747356786,1.121231160983136,1.0764353975654126,1.1708329876590269,7.233974128971287,6.979817142989765,7.2590188802871465,0.6823529411764706,0.7215686274509804,0.6705882352941176,0.05150231734325579,0.05181862439013905,0.0515585523678752,0.07877895333225202,0.08008680086234862,0.07849227911139946,0.020910181794115357,0.019935142311889118,0.019176809014155256,0.0019147380871389341,0.0017813510447454162,0.0017840139703629715,0.16667258802221038,0.13000491804700798,0.17087492073276472,3.511534357698927e-06,3.385216523760401e-06,3.2640539939377003e-06,0.07942748101178382,0.04591892993214346,0.10038432058848981,0.04657294900328198,0.046870115745575806,0.04669466199737465,0.001756888407553585,0.0017640828591317039,0.001753837353722126,0.09426796109068628,0.09426329369638481,0.09427454331341911,0.014237385786115919,0.014275387621347559,0.014220803747356786,0.026978747727751773,0.0275607571650712,0.026895635082185225,2
0.00357658858484417,0.0036126838047565836,0.0031200716633926853,0.07215381075189581,0.07185621235862864,0.0732799348305621,0.0012769519141526096,0.0012853109850327997,0.0011645953667159265,0.0021324036278114185,0.0021304202785587274,0.0021415788473784117,1.0190731459074267,1.0170223504070521,1.0487696492625032,6.012443102592293,6.145342003774065,6.42599433788245,0.8196078431372549,0.807843137254902,0.796078431372549,0.025264566786162283,0.02483865803989708,0.02456205992600536,0.04884364355806661,0.04936275730037726,0.04169863773098087,0.020680885663989207,0.026495490148992117,0.012110624999183094,0.0016595407359099035,0.00169943205625539,0.0015441328999813986,0.07816732385537689,0.09184425407002046,0.15312047320311023,2.5931277170744214e-06,3.2853102962596997e-06,1.544729562658656e-06,0.012217156977954856,0.015613864832037442,0.05711099495345041,0.02319818710880204,0.022815106516804774,0.022643324677665427,0.0005050233271157727,0.0005117256959462706,0.0004805613939049884,0.03393064012714461,0.03376979453890932,0.03461722579656863,0.0021324036278114185,0.0021304202785587274,0.002141578847378412,0.023166623252665237,0.022936405984397452,0.02133193506516809,2
0.002806122166429378,0.002886075639853061,0.002297677726114956,0.05265776738021484,0.052289000911977565,0.05360865130193708,0.0009413308301644799,0.0009605086816819252,0.0008131302507599241,0.0012243764980716552,0.0012202502305303248,0.001225726264387495,1.020762038292677,1.0160013046605383,1.0932710837625388,6.977981605708657,6.867619971590333,6.9912059112538,0.7411764705882353,0.7686274509803922,0.6078431372549019,0.02131381626960805,0.021163788473158376,0.019842926928408697,0.041136212259107074,0.04239771530931613,0.033154580344699154,0.008037151138943117,0.010426101503838941,0.005650404560031196,0.0015046336970756524,0.0015759558936165874,0.0013253513146986723,0.13394133596970448,0.124391373980934,0.20218946962198542,9.657148610286993e-07,1.2396497585375994e-06,6.795634251032343e-07,0.04230242845618592,0.031542007920044815,0.14284487805257873,0.02163483869078752,0.021472114912315637,0.020225340823060385,0.0002539168097156142,0.00024096332390186466,0.00024065521486627738,0.024459779028799027,0.024233350566789224,0.025222120098039216,0.0012243764980716554,0.001220250230530325,0.0012257262643874953,0.02753809095056275,0.02701911262961303,0.02288998197702123,2
0.003956752426575716,0.003988794827635404,0.0029596470558198766,0.08693409571621322,0.08666345819102275,0.08597392018433295,0.0015470893856930025,0.001553276675061875,0.0012850782019685936,0.0031227660334967313,0.003113583774119329,0.003053624300899894,1.0253322956379483,1.0218963323761412,1.075504948445913,6.240278516506447,6.447722860287439,6.442888309894194,0.8156862745098039,0.7647058823529411,0.6980392156862745,0.028650351279713635,0.028452466242465727,0.02666460975853175,0.05247499365478422,0.05302476811803152,0.03712928358383795,0.018532007767586636,0.021583899829804593,0.006729924656342495,0.0014128545154658,0.0014351390353169458,0.0012427499339196235,0.09029297420272407,0.10558509063874086,0.1558485518302332,2.33726819235244e-06,2.6888152471370435e-06,9.573847976446147e-07,0.018070588323631516,0.02258011175894842,0.06847122233918318,0.02628885404130654,0.026118521260954507,0.024680117989767693,0.0008378151113003411,0.0008366943734831554,0.0006719740735984957,0.0416986203661152,0.04156972847732844,0.04145495844822304,0.0031227660334967313,0.0031135837741193295,0.0030536243008998944,0.0252855096222133,0.025224331445894657,0.019449936852426547,2
0.008818909653513674,0.008802065264486614,0.009120064764378485,0.2095877079183036,0.20946022474867834,0.20992752282130772,0.005933530250910106,0.005927820260686995,0.006006455412281334,0.02222027782658713,0.022210807873624325,0.02219956623504181,1.076948102548458,1.0648456258618528,1.1182037215887752,7.317131229188589,7.15652053751697,7.3880432901466415,0.8941176470588235,0.8156862745098039,0.8431372549019608,0.056853984899838395,0.056978015757508466,0.05723793960814019,0.08887709392120818,0.08859103732638889,0.09365738237697038,0.030706732023947962,0.03002266772265389,0.03721163554444971,0.0020649387780541373,0.001887758248405036,0.00198106107964785,0.18620327670854764,0.15398550046977144,0.19912824014666575,6.9085764524198945e-06,6.795255090985119e-06,7.588295904209169e-06,0.07954281633129716,0.05343052412406119,0.10384208346161751,0.05171015831241652,0.05185352244139688,0.0520573999260989,0.002329789821297698,0.002315324418868344,0.0023582367565209298,0.10795862534466912,0.10784696691176471,0.10812174479166667,0.02222027782658713,0.022210807873624325,0.022199566235041813,0.024541746267569664,0.024512706493498498,0.026176752044584486,2
0.0025129478539654216,0.002304144965277778,0.0022936394562037437,0.05683719248724262,0.05566986699293457,0.05868043744081651,0.0008995472087808775,0.0008416750393478469,0.0008527794016273788,0.0014767630876645998,0.001446726093930219,0.0015187259895532966,1.01601504794428,1.0125393286528621,1.0579151520439667,6.509836240684332,6.500934223893765,6.776068212380301,0.7176470588235294,0.6784313725490196,0.6509803921568628,0.02176855321908508,0.020482544744845392,0.021075205779397747,0.035197488270737216,0.03197217848153354,0.03172552042033112,0.00587800471955219,0.007463662194523883,0.0049404040570859625,0.0014265014226048645,0.001423434646530164,0.0013804289140595394,0.09728645232685196,0.0982203670894727,0.19090636310984407,7.331665112504601e-07,9.166812520153129e-07,6.255366129851707e-07,0.01970560934575505,0.016843671786518615,0.1167624693037379,0.02111946906491872,0.019886715382523623,0.02046247738746808,0.0003869847140372693,0.00035855420503832656,0.00035639908441164453,0.027048268037683832,0.026485667509191187,0.02817753810508579,0.0014767630876646,0.0014467260939302188,0.0015187259895532968,0.026971455854445645,0.023981881943186387,0.023956203979558034,2
0.0022658751479298824,0.002198718876528859,0.0017006466582113848,0.04408577513830164,0.043423468645016415,0.04603730704173632,0.0007016527409830353,0.0006813349094999519,0.0005669133510098279,0.0007728641778402537,0.0007554903950704055,0.0008084016101078912,1.0129062261391772,1.0111082420635449,1.0381276285217704,6.910076121095314,7.005427098693654,7.258262234788678,0.7058823529411765,0.7568627450980393,0.6745098039215687,0.01922166519066811,0.018743051676139325,0.018270793466312496,0.03293870690509659,0.03190065963962178,0.02394493610480344,0.0059164974078996894,0.006396691464820471,0.0017543343608046097,0.0014136073058589327,0.0014299837821540873,0.0012680974752799223,0.1230270887953085,0.13414897192497918,0.17541857595528196,6.673171886129976e-07,7.193767599903712e-07,2.0700932842242128e-07,0.031684422294687445,0.03370173284696144,0.09476668906577343,0.018543729115530417,0.018048036818639437,0.017487396998129186,0.00030175185212718663,0.0002836485103385717,0.00024220890102364472,0.02070671530330883,0.020366234872855403,0.02194393382352942,0.0007728641778402538,0.0007554903950704055,0.0008084016101078912,0.02652680574976149,0.02528230148775094,0.021816611098212084,2
0.009499360362826196,0.009549686324820983,0.009391034576169622,0.2218230819256602,0.22200802529189187,0.22092722628436387,0.005837267179390138,0.005851842168201533,0.005788651187343809,0.019668521140456793,0.019678124849817378,0.019551947511924496,1.0917871201476141,1.073989458872992,1.1572745354583827,6.907386949284654,6.812743836214848,6.836678342151045,0.9137254901960784,0.8392156862745097,0.8274509803921568,0.06017369810972058,0.060419551376361076,0.0596325431987281,0.1045846727745939,0.10532888398542628,0.1031199228887327,0.05106592674127618,0.04726520799064053,0.0495951181098829,0.0022414268250192104,0.0020207435522845985,0.0018565772854791662,0.1892590663806467,0.13727765871561678,0.1837331290210033,7.920916944742993e-06,7.4268558447015435e-06,7.724470471123745e-06,0.078396915166447,0.04267434174545435,0.09108839479116805,0.05486103171852565,0.05510277285753179,0.054593311555545115,0.0020567779951671233,0.0020415020758992935,0.002056364758296088,0.11211559819240197,0.11214982575061275,0.11169397690716912,0.019668521140456793,0.01967812484981738,0.0195519475119245,0.02662416681052293,0.026614559466225755,0.025702707414272448,2
0.01743093758260044,0.017485866876621972,0.017006620988622163,0.32382670309018263,0.32369160056822827,0.3237568348035006,0.013646374460093473,0.013654919381968472,0.013518462747576053,0.059947004776558295,0.05993079397046809,0.05980824964406718,1.1226657625088725,1.0965050158866005,1.1699306539940337,7.443386153936956,7.247787068523916,7.434273812136436,0.9490196078431372,0.9647058823529411,0.9098039215686274,0.08709891840114684,0.08723913094346061,0.08671320188404416,0.1498790701367863,0.15073286679101788,0.14346646459594867,0.07817008909689817,0.07616901450527573,0.06789080488312468,0.001931957228740122,0.0017892715354370925,0.0016980653943945712,0.2107037011742057,0.19206507753107155,0.20143103546635183,2.0817510908204754e-05,2.0464948330570494e-05,1.9562924744826578e-05,0.10721770432948331,0.08401532466108169,0.11209854994540495,0.07834567662241053,0.07844319031425609,0.07800341042683416,0.006801158255313461,0.006814836606939037,0.006724045345389994,0.18026206820618873,0.1801888260186887,0.18023992800245098,0.0599470047765583,0.0599307939704681,0.059808249644067175,0.03267362561331748,0.03340368727019183,0.029631194282037213,2
0.0027620454441350684,0.002694792961991782,0.002132373825947352,0.05945506541072005,0.05891719216405662,0.0600183290918442,0.0009578021092398356,0.0009385465851475393,0.0008002136066206508,0.0014195665053705303,0.0014076734496647923,0.0014184011820874182,1.0192851055480787,1.016720931411098,1.0528618891339212,6.989196476521817,7.032857063317488,7.256806373417311,0.7803921568627451,0.7999999999999999,0.6745098039215687,0.021620142266364314,0.02122843610057274,0.020610954215544625,0.039143612695537774,0.03807241261624135,0.029323179486255284,0.011431054226221255,0.013020926181483506,0.0038335942535286304,0.0015117112878009764,0.001529355868611193,0.0013829479928843258,0.1349896764733236,0.14049604787848533,0.1804981481647648,1.3617022444088138e-06,1.5462718932194687e-06,4.892614216173777e-07,0.03865162054955558,0.03793395689371822,0.09149477960555019,0.02113579654464131,0.020722501386154436,0.020149441838499673,0.0003779704714683054,0.00036831865673659167,0.0002912728596723616,0.02783681832107844,0.027557133693321082,0.028362678079044124,0.0014195665053705305,0.001407673449664792,0.0014184011820874182,0.023887379980930233,0.023116765541494638,0.02029614964827984,2
0.003156376434994954,0.0027910886512999807,0.0032623987956855536,0.07737538107561251,0.07662167735872667,0.07806669155105556,0.0012178691319894993,0.001120111978040297,0.0012493732222132112,0.0022725859645328717,0.0022422509521578234,0.0023004293533436656,1.0355579380198376,1.0237912880979527,1.055669738883143,7.141547068332883,6.932635274862549,7.275589666586917,0.7490196078431373,0.6235294117647059,0.7333333333333333,0.02551219175007157,0.024821438692122482,0.025751008814073217,0.043118338462069875,0.03734925794766436,0.044769756899389654,0.013272136268321853,0.007966182092522464,0.015458197002420078,0.0019127915795607575,0.0016696757162960318,0.0017964230441717133,0.1961725360560805,0.13668643264703922,0.20546569407038504,1.6514447531736233e-06,1.0543602184319285e-06,1.9027716221007167e-06,0.09486787366103593,0.04095069965892417,0.11552945746959166,0.023593153372770414,0.022922493640535047,0.023821637608322475,0.0004603320293727172,0.000412377075523837,0.00047281666381319683,0.0362848020067402,0.03588508157169118,0.03672748640471814,0.0022725859645328717,0.002242250952157824,0.0023004293533436656,0.02352794878789547,0.02134826030174454,0.023780116804125864,2
0.010699324206359934,0.010882016672899246,0.01060052609911152,0.23104105494247718,0.23129919160223963,0.23090964642212497,0.006861189769259419,0.0069175392277008845,0.006824764616899149,0.02559572471375192,0.02565457424353013,0.025520007328911958,1.1460903997594623,1.0812552392172479,1.1973169197594908,7.352904622945179,7.022990552252317,7.33748549966919,0.788235294117647,0.7490196078431373,0.7647058823529411,0.06461343731536538,0.06498897989841079,0.06429049516068233,0.1110166734624303,0.1137715521449082,0.10962140838259322,0.03174651235612938,0.032981396714818416,0.03285997347096703,0.002328107541270219,0.0023024314754240827,0.002208884832080829,0.17294423729253844,0.1296819185108726,0.17998030335826679,6.619935710917652e-06,6.751928384525803e-06,6.7303127652710796e-06,0.08740623831762699,0.041305063894933325,0.10738890233605417,0.05850367069669451,0.058838344306551965,0.058201526804586116,0.0028877318725820597,0.0028849194683234812,0.0028952140177455786,0.12178715724571078,0.12185776654411765,0.12172277113970588,0.025595724713751915,0.025654574243530126,0.025520007328911958,0.03228276845076482,0.03227160529893672,0.031038460539699032,2
